record_kind,source_identity,source_is_general,source_is_special,source_sexual_intent,source_review_status,source_rule_id,source_evidence,runtime_identity,runtime_backing_count,runtime_is_general,runtime_is_special,general_canonicals,special_ids,special_tags,chosen_canonical_tags,collapse_group_size,semantic_classes,review_statuses,membership_status,reconciliation_status
SOURCE_AUTHORITY,clothed_male_nude_female,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V40,full human review from V40 fixed candidate set,clothed_male_nude_female,5,YES,YES,clothed_male_nude_female,2267|2386|2556|2557,clothed male naked female|clothed male nude female|cmnf|nude female clothed male,clothed_male_nude_female,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,clothed_male_nude_male,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V40,full human review from V40 fixed candidate set,clothed_male_nude_male,5,YES,YES,clothed_male_nude_male,2268|2400|2588|2589,clothed male naked male|clothed male nude male|cmnm|nude male clothed male,clothed_male_nude_male,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,clothes_removed,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,unworn_clothes,2,YES,YES,unworn_clothes,2068,clothes removed,unworn_clothes,2,NON_SEXUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cmnf,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,clothed_male_nude_female,5,YES,YES,clothed_male_nude_female,2267|2386|2556|2557,clothed male naked female|clothed male nude female|cmnf|nude female clothed male,clothed_male_nude_female,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cmnm,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,clothed_male_nude_male,5,YES,YES,clothed_male_nude_male,2268|2400|2588|2589,clothed male naked male|clothed male nude male|cmnm|nude male clothed male,clothed_male_nude_male,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cock,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,penis,6,YES,YES,penis,1246|1247|1572|1573|578,cock|cocks|dick|dicks|penis,penis,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cock-tail,NO,YES,,UNCLASSIFIED,,,tucked_penis,4,YES,YES,tucked_penis,1421|1422|783,cock-tail|penis tucking|tucked penis,tucked_penis,3,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED|UNCLASSIFIED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cocks,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,penis,6,YES,YES,penis,1246|1247|1572|1573|578,cock|cocks|dick|dicks|penis,penis,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,convenient_tentacle,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V96,full semantic review of fixed V96 candidate set,convenient_tentacle,3,YES,YES,convenient_tentacle,1864|2628,convenient tentacle|tentacle censor,convenient_tentacle,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,covering_breasts,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V60,full semantic review of fixed V60 candidate set,covering_breasts,6,YES,YES,covering_breasts,2304|2664|2665|2666|2667,breast cover|breast covering|breasts covering|covering breasts|handbra,covering_breasts,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,covering_crotch,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V60,full semantic review of fixed V60 candidate set,covering_crotch,3,YES,YES,covering_crotch,2305|2551,covering crotch|covering pussy,covering_crotch,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,covering_pussy,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,covering_crotch,3,YES,YES,covering_crotch,2305|2551,covering crotch|covering pussy,covering_crotch,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cow_girl,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts,cow_girl,2,YES,YES,cow_girl,137,cowgirl,cow_girl,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cowgirl,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,cow_girl,2,YES,YES,cow_girl,137,cowgirl,cow_girl,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,crossdress,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,crossdressing,2,YES,YES,crossdressing,2658,crossdress,crossdressing,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,crossdressing,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V84,full semantic review of fixed V84 candidate set,crossdressing,2,YES,YES,crossdressing,2658,crossdress,crossdressing,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,crotch_stomp,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,crotch_stomping,3,YES,YES,crotch_stomping,1968|2718,crotch stomp|crotch stomping,crotch_stomping,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,crotch_stomping,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv,crotch_stomping,3,YES,YES,crotch_stomping,1968|2718,crotch stomp|crotch stomping,crotch_stomping,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,cum_overflow,YES,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80,cum_overflow,3,YES,YES,cum_overflow,1607|371,cum overflow|overflow,cum_overflow,2,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,dark_penis,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V35,full human review of fixed 66-row research source V35; external review policy,dark_penis,3,YES,YES,dark_penis,1408|766,black cock|dark penis,dark_penis,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,defecating_self,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_ACTION_LOWRISK_V17,action v17 conservative low-risk subcluster; fresh independent holdout 120/120 NON_SEXUAL,defecating_self,2,YES,YES,defecating_self,2762,pooping self,defecating_self,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,descensored,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,uncensored,4,YES,YES,uncensored,1578|1579|1693,descensored|uncensored|uncensoring,uncensored,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,dick,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,penis,6,YES,YES,penis,1246|1247|1572|1573|578,cock|cocks|dick|dicks|penis,penis,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,dickgirl,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; anatomy/exposure/dual-use concept retained in both intent views,futanari,4,YES,YES,futanari,1601|1602|712,dickgirl|futa|futanari,futanari,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,dicks,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,penis,6,YES,YES,penis,1246|1247|1572|1573|578,cock|cocks|dick|dicks|penis,penis,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,down_blouse,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,downblouse,3,YES,YES,downblouse,2137|2741,down blouse|downblouse,downblouse,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,downblouse,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V104,full semantic review of fixed V104 candidate set,downblouse,3,YES,YES,downblouse,2137|2741,down blouse|downblouse,downblouse,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,drinking_pee,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V55,full semantic review of fixed V55 candidate set,drinking_pee,4,YES,YES,drinking_pee,1977|2613|2719,drinking pee|pee drink|urophagia,drinking_pee,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,egg_laying,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_ACTION_LOWRISK_V17,action v17 conservative low-risk subcluster; fresh independent holdout 120/120 NON_SEXUAL,egg_laying,2,YES,YES,egg_laying,1438,oviposition,egg_laying,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,extra_penises,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V59,full semantic review of fixed V59 candidate set,extra_penises,3,YES,YES,extra_penises,1452|589,extra penises|multi cock,extra_penises,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,face-down_ass-up,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; explicit sexual act/fetish/device/content concept,top-down_bottom-up,7,YES,YES,top-down_bottom-up,134|1610|1611|1612|1613|1614,ass-up head-down|face down ass up|face-down ass-up|top down bottom up|top-down bottom-up|top-down-bottom-up,top-down_bottom-up,6,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,face_down_ass_up,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; explicit sexual act/fetish/device/content concept,top-down_bottom-up,7,YES,YES,top-down_bottom-up,134|1610|1611|1612|1613|1614,ass-up head-down|face down ass up|face-down ass-up|top down bottom up|top-down bottom-up|top-down-bottom-up,top-down_bottom-up,6,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,face_sitting,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; explicit sexual act/fetish/device/content concept,sitting_on_face,5,YES,YES,sitting_on_face,129|139|140|1644,face sitting|facesitting|sit on face|sitting on face,sitting_on_face,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,facesitting,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,sitting_on_face,5,YES,YES,sitting_on_face,129|139|140|1644,face sitting|facesitting|sit on face|sitting on face,sitting_on_face,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,fondle,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; anatomy/exposure/dual-use concept retained in both intent views,groping,5,YES,YES,groping,1585|1586|1587|35,fondle|fondling|grope|groping,groping,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,fondling,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; anatomy/exposure/dual-use concept retained in both intent views,groping,5,YES,YES,groping,1585|1586|1587|35,fondle|fondling|grope|groping,groping,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,forced_partners,YES,NO,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_INTIMATE_ACTION_V31,full human review of all 80 General-only ACTION_CONTACT/INTIMATE NONE candidates,forced_partners,2,YES,YES,forced_partners,1505,mutual rape,forced_partners,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,foreskin_pull,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V45,full human review of fixed V45 candidate set,foreskin_pull,3,YES,YES,foreskin_pull,1468|851,foreskin pull|foreskin retraction,foreskin_pull,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,foreskin_retraction,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; anatomy/exposure/dual-use concept retained in both intent views,foreskin_pull,3,YES,YES,foreskin_pull,1468|851,foreskin pull|foreskin retraction,foreskin_pull,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,futa,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; anatomy/exposure/dual-use concept retained in both intent views,futanari,4,YES,YES,futanari,1601|1602|712,dickgirl|futa|futanari,futanari,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,futanari,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V59A_CORRECTION,manual correction of V59 futanari intent classification,futanari,4,YES,YES,futanari,1601|1602|712,dickgirl|futa|futanari,futanari,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,gag_removed,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V51,full human review of fixed V51 candidate set,unworn_gag,3,YES,YES,unworn_gag,2518|2730,gag removed|unworn gag,unworn_gag,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,garter_belt,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv,garter_belt,3,YES,YES,garter_belt,2100|2661,garter belt|garterbelt,garter_belt,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,garterbelt,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,garter_belt,3,YES,YES,garter_belt,2100|2661,garter belt|garterbelt,garter_belt,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,genderswap,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_BODY_PART_V19_2,BODY_PART v19.2 low-risk identity set; conservative boundary ejection; fresh salted holdout 120/120 NON_SEXUAL,genderswap,2,YES,YES,genderswap,1288,sex change,genderswap,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,grope,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; anatomy/exposure/dual-use concept retained in both intent views,groping,5,YES,YES,groping,1585|1586|1587|35,fondle|fondling|grope|groping,groping,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,groping,YES,YES,SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv,groping,5,YES,YES,groping,1585|1586|1587|35,fondle|fondling|grope|groping,groping,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,handbra,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,covering_breasts,6,YES,YES,covering_breasts,2304|2664|2665|2666|2667,breast cover|breast covering|breasts covering|covering breasts|handbra,covering_breasts,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,have_to_pee,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V104,full semantic review of fixed V104 candidate set,have_to_pee,3,YES,YES,have_to_pee,1979|2575,have to pee|need to pee,have_to_pee,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,heart_cleavage_cutout,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",cleavage_cutout,5,YES,YES,cleavage_cutout,2172|2532|2533|2644,boob window|cleavage cutout|cleavage window|heart cleavage cutout,cleavage_cutout,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,hitachi_magic_wand,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V92,full semantic review of fixed V92 candidate set,hitachi_magic_wand,3,YES,YES,hitachi_magic_wand,1380|278,hitachi magic wand|wand vibrator,hitachi_magic_wand,2,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,horse_cock,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,horse_penis,4,YES,YES,horse_penis,1388|1648|752,horse cock|horse penis|horsecock,horse_penis,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,horse_penis,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V35,full human review of fixed 66-row research source V35; external review policy,horse_penis,4,YES,YES,horse_penis,1388|1648|752,horse cock|horse penis|horsecock,horse_penis,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,horsecock,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; explicit sexual act/fetish/device/content concept,horse_penis,4,YES,YES,horse_penis,1388|1648|752,horse cock|horse penis|horsecock,horse_penis,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,huge_nipples,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv,huge_nipples,3,YES,YES,huge_nipples,1352|740,huge nipples|large nipples,huge_nipples,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,innie_nipples,NO,YES,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_007_review_v1.csv,nipple_indents,3,YES,YES,nipple_indents,1407|762,innie nipples|nipple indents,nipple_indents,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,innuendo,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,sexually_suggestive,2,YES,YES,sexually_suggestive,2728,innuendo,sexually_suggestive,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,interlocked_mars_and_venus_symbols,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120,interlocked_mars_and_venus_symbols,3,YES,YES,interlocked_mars_and_venus_symbols,1480|1481,male symbol penetrating female symbol|mars symbol penetrating venus symbol,interlocked_mars_and_venus_symbols,3,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,invisible_penis,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V41,full human review from V41 fixed candidate set,invisible_penis,3,YES,YES,invisible_penis,577|595,invisible penis|invisicock,invisible_penis,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,invisicock,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; explicit sexual act/fetish/device/content concept,invisible_penis,3,YES,YES,invisible_penis,577|595,invisible penis|invisicock,invisible_penis,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,josou_seme,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V105,full semantic review of fixed V105 candidate set,josou_seme,5,YES,YES,josou_seme,1728|2371|2706|2707,assertive trap|josou seme|trap penetrating|trapdom,josou_seme,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,knot_gag,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V61,full semantic review of fixed V61 candidate set,knot_gag,4,YES,YES,knot_gag,2512|2624|2733,knot gag|knot gagged|knotgag,knot_gag,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,knot_gagged,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V51,full human review of fixed V51 candidate set,knot_gag,4,YES,YES,knot_gag,2512|2624|2733,knot gag|knot gagged|knotgag,knot_gag,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,knotgag,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,knot_gag,4,YES,YES,knot_gag,2512|2624|2733,knot gag|knot gagged|knotgag,knot_gag,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,kyoudaidon,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_POSE_V14_2,pose v14.2 final clean set; iterative sexual/fetish pose boundary refinement; fresh v14.2 holdout 120/120 NON_SEXUAL,kyoudaidon,2,YES,YES,kyoudaidon,1540,kyoudaidon (sex),kyoudaidon,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
