row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-002840,nemo_(fate),1180,ネモ,ネモ | ネモ・シリーズ,AI監修：canonicalが単体ネモかシリーズ総称かの表示粒度を要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002856,li_huowang,1175,李火旺,李火旺,AI監修：中国語原名を保持、日本語での定着表記を要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002861,sylus_(love_and_deepspace),1174,シン,シン | Sylus,AI監修：日本版公式名と原語名の対応を要確認,FIX_DISPLAY,シン（love and deepspace）,,REVIEW_STRONG_LABEL_ADD_CANONICAL_CONTEXT,HIGH,exact strong Japanese display + canonical disambiguator,強い日本語表示は維持し、欠けている識別文脈のみcanonicalから付与。,PROPOSED
I70-002866,bb_(swimsuit_mooncancer)_(second_ascension)_(fate),1172,BBペレ,BBペレ | BB（水着・第二再臨）,AI監修：再臨差分の正式表示名を要確認,FIX_BOTH,BB（Fate）（swimsuit mooncancer / second ascension）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-002880,evelynn_(league),1164,イブリン,イブリン | Evelynn,AI監修：日本版公式カナ表記の最終確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002882,neopolitan_(rwby),1164,ネオ・ポリタン,ネオ・ポリタン | ネオ,AI監修：既存候補のカナ表記に揺れがあるため要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002921,rindo_chihaya,1150,輪堂千速,輪堂千速,AI監修：既存候補がノイズのためhololive DEV_IS公式表記を採用候補として要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002944,marciana_(marine_study)_(nikke),1145,マルチャーナ：マリンスタディ,マルチャーナ：マリンスタディ | マルチャーナ,AI監修：コスチューム固有名の正式記号・表記を要確認,FIX_BOTH,マルチャーナ（marine study）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-002952,jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),1142,ジャンヌ・ダルク〔オルタ〕（アヴェンジャー・第三再臨）,ジャンヌ・ダルク〔オルタ〕（アヴェンジャー・第三再臨） | ジャンヌ・オルタ,AI監修：再臨差分を含む正式表示名を要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002956,zhuang_fangyi_(arknights),1141,ゾアン天師,ゾアン天師,AI監修：Endfield由来の日本語公式名を要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002972,abigail_williams_(traveling_outfit)_(fate),1135,アビゲイル・ウィリアムズ（英霊旅装）,アビゲイル・ウィリアムズ（英霊旅装） | 英霊旅装,AI監修：概念礼装衣装差分の正式表示名を要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002977,ant_tenna,1134,テナ,テナ,AI監修：DELTARUNEキャラクターの公式日本語表記を要確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-002989,cecilia_immergreen_(1st_costume),1127,セシリア・イマーグリーン（初期衣装）,セシリア・イマーグリーン（初期衣装） | セシリア・イマーグリーン,AI監修：hololive EN初期衣装差分の正式日本語表記を要確認,FIX_BOTH,セシリア・イマーグリーン（1st costume）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003517,male_endministrator_(arknights),956,男管理人,男管理人,日本語公式表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003543,enraku_tsubakura,948,燕楽玄鳥,燕楽玄鳥,日本語表記と読みの追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003545,li_yuting_(male),948,li yuting（male）,li yuting（male）,中国語固有名の日本語表示方針確認が必要,KEEP,,,REVIEW_IDENTITY_SAFE_ORIGINAL_LATIN,HIGH,identity-safe original/Latin display; no proven semantic defect,日本語を推測せず原語表示としてKEEP。,PROPOSED
I70-003569,mr._c.b._(clear_bliss)_(umamusume),940,Mr. C.B.（Clear Bliss）,Mr. C.B.（Clear Bliss）,衣装名の日本語公式表記確認が必要,FIX_BOTH,ミスターシービー（clear bliss）,Mr. C.B.（Clear Bliss）,REVIEW_NON_JA_VARIANT_TO_TRUSTED_BASE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant,非日本語variant表示を検証済み本体名＋canonical variantへ統一。,PROPOSED
I70-003594,player_character_(degrees_of_lewdity),935,player character（Degrees of Lewdity）,player character（Degrees of Lewdity）,日本語定着呼称を確認できず原語保持,KEEP,,,REVIEW_IDENTITY_SAFE_ORIGINAL_LATIN,HIGH,identity-safe original/Latin display; no proven semantic defect,日本語を推測せず原語表示としてKEEP。,PROPOSED
I70-003598,lappland_(refined_horrormare)_(arknights),934,ラップランド（Refined Horrormare）,ラップランド（Refined Horrormare）,衣装名の日本語公式表記確認が必要,FIX_BOTH,ラップランド（アークナイツ）（refined horrormare）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003599,shiver_(deep_cut_outfit)_(splatoon),934,フウカ（すりみ連合衣装）,フウカ（すりみ連合衣装）,衣装ラベルの日本語公式表記確認が必要,FIX_BOTH,フウカ（deep cut outfit）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003633,elizabeth_rose_bloodflame_(1st_costume),923,Elizabeth Rose Bloodflame（1st costume）,Elizabeth Rose Bloodflame（1st costume）,日本語定着表記と衣装表記の追加確認が必要,FIX_BOTH,エリザベス・ローズ・ブラッドフレイム（1st costume）,Elizabeth Rose Bloodflame（1st costume）,REVIEW_NON_JA_VARIANT_TO_TRUSTED_BASE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant,非日本語variant表示を検証済み本体名＋canonical variantへ統一。,PROPOSED
I70-003659,sayama_saho,915,茶山沙穂,茶山沙穂,canonicalと日本語候補の姓表記差を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003674,elysia_(miss_pink)_(honkai_impact),908,エリシア（ピンクの妖精さん♪）,エリシア（ピンクの妖精さん♪）,形態名の公式日本語対応を追加確認,FIX_BOTH,エリシア（崩壊3rd）（miss pink）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003685,almond_eye_(the_changer)_(umamusume),905,アーモンドアイ（The Changer）,アーモンドアイ（The Changer）,衣装名の日本語公式表記確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003723,sothis_(young)_(fire_emblem),896,ソティス（幼少）,ソティス（幼少）,形態ラベルの日本語公式表記確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003736,evil_neuro-sama_(1st_costume),891,Evil Neuro-sama（1st costume）,Evil Neuro-sama（1st costume）,日本語定着表記と衣装表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003770,marina_(off_the_hook_outfit)_(splatoon),885,イイダ（テンタクルズ衣装）,イイダ（テンタクルズ衣装）,衣装ラベルの日本語公式表記確認が必要,FIX_BOTH,イイダ（off the hook outfit）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003779,li_yuting_(female),881,li yuting（female）,li yuting（female）,中国語固有名の日本語表示方針確認が必要,KEEP,,,REVIEW_IDENTITY_SAFE_ORIGINAL_LATIN,HIGH,identity-safe original/Latin display; no proven semantic defect,日本語を推測せず原語表示としてKEEP。,PROPOSED
I70-003795,hinata_hideki,876,日向秀樹,日向秀樹,既存候補が姓のみのためフルネーム表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003803,paxton_(pokemon),874,キョウヤ,キョウヤ | キョウヤ（トレーナー）,新作キャラクターの日本語公式名を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003807,bubba_(watson_amelia),873,Bubba（ワトソン・アメリア）,Bubba（ワトソン・アメリア）,日本語定着表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003811,tord_(eddsworld),873,Tord,Tord,既存候補のカナ表記が別名と衝突し得るため追加確認,FIX_DISPLAY,Tord（eddsworld）,,REVIEW_LATIN_ADD_CANONICAL_CONTEXT,HIGH,identity-safe original/Latin display + canonical qualifier,原語表示を維持し識別文脈のみcanonicalから付与。,PROPOSED
I70-003816,alice_thymefield_(sea_of_thyme),871,アリス・タイムフィールド（タイム香る海辺）,アリス・タイムフィールド（タイム香る海辺） | タイム香る海辺,衣装名と日本語キャラクター表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003819,liv_(pgr),871,リーフ,リーフ,日本語版キャラクター名対応の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003826,lebanne_(pokemon),868,ハルジオ,ハルジオ | ハルジオ（トレーナー）,新作キャラクターの日本語公式名を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003847,blue_poison_(shoal_beat)_(arknights),861,ブルーポイズン（浅瀬）,ブルーポイズン（浅瀬） | 浅瀬,衣装名の公式日本語対応を追加確認,FIX_BOTH,アズリウス（shoal beat）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003856,amiya_(medic)_(arknights),858,アーミヤ（医療）,アーミヤ（医療）,形態名の日本語公式表記確認が必要,FIX_BOTH,アーミヤ（アークナイツ）（medic）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003864,flower_(vocaloid4),857,v flower,v flower | ブイフラワ,日本語表示名としての定着表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003872,zentreya_(dragon),856,Zentreya（Dragon）,Zentreya（Dragon）,日本語定着表記と形態名の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003891,gilgamesh_(casual_wear)_(fate/zero),850,ギルガメッシュ（私服・Fate/Zero）,ギルガメッシュ（私服・Fate/Zero）,衣装ラベルの日本語公式表記確認が必要,FIX_BOTH,ギルガメッシュ（Fate）（casual wear / fate/zero）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003921,acheron_(slashed_dream)_(honkai:_star_rail),845,黄泉（Slashed Dream）,黄泉（Slashed Dream）,形態名の日本語公式表記確認が必要,FIX_BOTH,黄泉（スターレイル）（slashed dream）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003925,meisho_doto_(turbulent_blue)_(umamusume),844,メイショウドトウ（ブルー/レイジング）,メイショウドトウ（ブルー/レイジング） | ブルー/レイジング,衣装名とcanonical形態名の対応確認が必要,FIX_BOTH,メイショウドトウ（ウマ娘 プリティーダービー）（turbulent blue）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_DISPLAY; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003943,march_7th_(hunt)_(honkai:_star_rail),839,三月なのか（巡狩）,三月なのか（巡狩） | 三月なのか（仙舟）,形態名の日本語公式表記確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003953,angelica_(project_moon),837,アンジェリカ,アンジェリカ,日本語公式表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003962,big_bad_wolf,835,大きな悪いオオカミ,大きな悪いオオカミ | 悪いオオカミ,日本語定着訳の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003968,yae_sakura_(gyakushinn_miko),835,八重桜（逆神の巫女）,八重桜（逆神の巫女） | 逆神の巫女,形態名とキャラクター日本語名の対応確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003969,yao_guang_(honkai:_star_rail),835,爻光,爻光,日本語版での読み・公式表記確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003972,gilgamesh_(immoral_biker_jacket)_(fate),834,ギルガメッシュ（Immoral Biker Jacket）,ギルガメッシュ（Immoral Biker Jacket）,衣装名の日本語公式表記確認が必要,FIX_BOTH,ギルガメッシュ（Fate）（immoral biker jacket）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-003977,protagonist_(metaphor:_refantazio),834,主人公（メタファー：リファンタジオ）,主人公（メタファー：リファンタジオ） | 旅の少年,公式名と主人公ラベルの運用確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003986,arcane_caitlyn,831,ケイトリン・キラマン（Arcane）,ケイトリン・キラマン（Arcane）,日本語版フルネーム表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003992,tsukumo_sana_(1st_costume),831,Tsukumo Sana（1st costume）,Tsukumo Sana（1st costume）,日本語定着表記と衣装表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003995,houlen_yabusame,829,鳳聯藪雨,鳳聯藪雨,日本語表記と読みの追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-003998,ukinami_yuzuha_(tanuki_in_broad_daylight),829,浮波柚葉（晴天の化け狸）,浮波柚葉（晴天の化け狸） | 晴天の化け狸,新規キャラクターと衣装名の日本語公式表記確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004009,mint_fantome_(minto_2.0),826,Mint Fantôme（Minto 2.0）,Mint Fantôme（Minto 2.0） | Mint Fantome | Minto 2.0,日本語での確立した表示名を追加確認,FIX_BOTH,ミント・ファントーム（minto 2.0）,Mint Fantôme（Minto 2.0） | Mint Fantome | Minto 2.0,REVIEW_NON_JA_VARIANT_TO_TRUSTED_BASE,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant,非日本語variant表示を検証済み本体名＋canonical variantへ統一。,PROPOSED
I70-004017,azki_(4th_costume)_(hololive),824,AZKi（4th衣装）,AZKi（4th衣装） | AZKi新ビジュアル,衣装呼称の公式表記を追加確認,FIX_BOTH,AZKi（ホロライブ）（4th costume）,AZKi新ビジュアルお披露目,REVIEW_TRUSTED_BASE_WITH_SOURCE_JA_SEARCH,HIGH,AUDIT_FIX_DISPLAY; canonical variant + strong Japanese source evidence,表示は検証済み本体名＋canonical variantへ。強い日本語証拠だけ検索に維持。,PROPOSED
I70-004033,han_sooyoung,822,ハン・スヨン,ハン・スヨン | 韓秀英,日本語版での表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004058,otonose_kanade_(1st_costume),815,音乃瀬奏（通常衣装）,音乃瀬奏（通常衣装） | 音乃瀬奏,衣装呼称の公式表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004060,shirakami_fubuki_(loungewear),815,白上フブキ（部屋着）,白上フブキ（部屋着） | 白上フブキ,衣装呼称の公式表記を追加確認,FIX_BOTH,白上フブキ（loungewear）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-004063,kokoro_(hakui_koyori),814,ココロ,ココロ | kokoron,白上ではなく博衣こより関連キャラクターの公式表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004071,taihou_(forbidden_fruit)_(azur_lane),813,大鳳（禁断の宴）,大鳳（禁断の宴） | 禁断の宴,着せ替え名と現行canonicalの対応を追加確認,FIX_BOTH,大鳳（アズールレーン）（forbidden fruit）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-004073,iwanaga_ariya,812,岩永ありや,岩永ありや | いわながありや,日本語での正式表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004083,yuiman_asama,811,ユイマン・浅間,ユイマン・浅間,二次創作系キャラクターの日本語正式表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004110,skadi_(waverider)_(arknights),805,スカジ（Waverider）,スカジ（Waverider） | スカジ,コーデ名の日本語公式表記を追加確認,FIX_BOTH,スカジ（アークナイツ）（waverider）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-004113,benikurage_(cookie),804,BNKRG姉貴,BNKRG姉貴,ファン呼称系キャラクターの表示名を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004132,nekomata_okayu_(school_uniform),801,猫又おかゆ（制服衣装）,猫又おかゆ（制服衣装） | 猫又おかゆ,衣装の公式名称を追加確認,FIX_BOTH,猫又おかゆ（school uniform）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-004154,alpha_(pgr),796,アルファ,アルファ,日本語版PGRでの正式キャラクター／機体名を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004155,anastasya_feodorovna_snezhnaya,796,アナスターシャ・フョードロヴナ・スネージナヤ,アナスターシャ・フョードロヴナ・スネージナヤ | 氷の女皇,原神の最新公式日本語名を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-004171,vivian_banshee_(iris_of_the_shore),794,ビビアン（イチハツは水辺に咲いて）,ビビアン（イチハツは水辺に咲いて） | イチハツは水辺に咲いて,衣装・形態名の公式表記を追加確認,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
