"row_id","canonical_tag","post_count","display_ja","search_ja","prior_audit_verdict","audit_verdict","proposed_display_ja","proposed_search_ja","reason_code","confidence","evidence_refs","audit_note","approval_status"
"I70-004924","koganei_niko","656","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-004935","kanna_(cookie)","654","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-004940","death-sensei_(mori_calliope)","653","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-004955","yan_qing_(fate)","652","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-004962","hinase_(cookie)","651","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-004990","conch_(gundam)","646","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005021","hubert_von_vestra","642","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005034","king_(aotu_world)","640","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005062","kamio_reiji_(yua)","636","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005075","ishtar_(fire_emblem)","634","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005080","female_robin_(grima)_(fire_emblem)","633","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005084","yuegui_(genshin_impact)","633","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005186","morgan_le_fay_(queen_of_winter)_(fate)","619","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005191","shuten_douji_(first_ascension)_(fate)","619","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005201","xia_fei","618","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005204","ende_(chihuri)","617","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005205","lucia_(scott_malin)","617","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005243","cernunnos_(fate)","612","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005258","chaos_marie_(grimms_notes)","610","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005273","axel_(kingdom_hearts)","608","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005281","mari_(spirit)_(omori)","607","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005320","perroccino_(fuwamoco)","603","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005335","simon_henriksson","601","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005356","selena_(pgr)","598","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005378","kei_(m_k)","595","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005384","ereshkigal_(swimsuit_beast)_(fate)","594","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005411","stylist_(nikki)","591","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005416","strict_nun_(diva)","590","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005431","aqua_(deltarune)","587","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005502","trianne_(honkai:_star_rail)","579","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005505","apricot_the_lich","578","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005508","kronie_(ouro_kronii)","578","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005512","sananana_(cookie)","578","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005517","otomachi_una_(talkex)","577","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005529","arima_senne","575","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005530","bloom_poetry_(shining_nikki)","575","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005545","koizumi_itsuki_(female)","574","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005553","loona_(helluva_boss)","573","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005555","luo_binghe","573","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005574","vei_(vtuber)","571","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005576","k/da_all_out_evelynn","570","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005577","kama_(assassin)_(second_ascension)_(fate)","570","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005578","pan_yinhu","570","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005616","windsong_(reverse:1999)","566","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005620","dokibird_(bounty_hunter)","565","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005624","la_manchaland's_don_quixote_(project_moon)","565","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005628","captain_spaceboy","564","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005631","gentilhomme_usher","564","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005657","vaggie","561","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005670","abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate)","559","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005679","shyrei_faolan","559","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005684","nyon_(randal's_friends)","558","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005687","trinnon_(honkai:_star_rail)","558","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005711","sakurai_touko","555","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005724","oberon_(first_ascension)_(fate)","553","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005729","luuk_herssen_(wuthering_waves)","552","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005730","marie_antoinette_alter_(fate)","552","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005743","protagonist_2_(housamo)","551","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005745","ye_shunguang_(enlightened_state)","551","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005748","fujimaru_ritsuka_(female)_(brilliant_summer)","550","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005756","angel_dust","549","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005770","jingburger","548","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005774","smol_mari_(blue_archive)_(horuhara)","548","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005777","black-haired_demon_girl_(shimmer)","547","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005785","aang","546","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005795","mademoiselle_crabaletta","545","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005798","neutral_chao","545","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005804","nier_(brother)","544","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005818","kotone_(blue_archive)","542","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005819","lambda-11","542","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005820","marius_von_hagen_(tears_of_themis)","542","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005826","hasumi_souji_(eroe)","541","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005834","caleb_(love_and_deepspace)","540","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005838","matara_kan","540","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005850","kiyohime_(second_ascension)_(fate)","539","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005869","sapphira_nyx","537","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005877","marche_lorraine's_puppet","536","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005885","van_gogh_(first_ascension)_(fate)","536","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005886","abyssal_admiral_(kancolle)","535","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005892","hoozuki_(hoozuki_no_reitetsu)","535","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005895","mortenax_blade_(honkai:_star_rail)","535","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005903","hungry_nun_(diva)","534","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005906","saegusa_akina","534","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005910","kylar_(male)_(degrees_of_lewdity)","533","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005928","gecqua","531","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005933","yangyang_(xuanling)_(wuthering_waves)","531","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005943","kama_(assassin)_(third_ascension)_(fate)","529","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005944","meruccubus_(merunyaa)","529","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005953","purple_heart_(lost_purple)_(neptunia)","528","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005971","nyen_(randal's_friends)","525","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
